,station_name,lng,lat
1926,Sawyer Ave & Irving Park Rd,-87.7093107999,41.95358617895
1927,Elizabeth (May) St & Fulton St,-87.6580399274826,41.886616486027656
1928,Paulina St & 18th St,-87.668745,41.857901
1929,Albany Ave & Bloomingdale Ave,-87.705126462,41.91402671273
1930,Burnham Harbor,-87.613348,41.856268
1931,Clinton St & Polk St,-87.6409491327,41.87146651779
1932,Halsted St & 69th St,-87.6446135779,41.76906172032
1933,Ashland Ave & 63rd St,-87.664843,41.779374
1934,California Ave & Francis Pl (Temp),-87.69742280244827,41.91849115368695
1935,Chicago State University,-87.60829567909241,41.71896342165455
1936,Austin Blvd & Chicago Ave,-87.774704,41.894887
1937,Kildare Ave & Montrose Ave,-87.73569,41.96108
1938,Kedzie Ave & Roosevelt Rd,-87.7064961757,41.86649278172
1939,Fairbanks Ct & Grand Ave,-87.62058019638062,41.89184737210993
1940,Clinton St & Tilden St,-87.640795,41.875885
1941,Sheridan Rd & Loyola Ave,-87.6611982433,42.00104377979
1942,Halsted St & 18th St,-87.64599144458771,41.85750568031716
1943,Warren Park East,-87.6806661451,42.00454962194
1944,Eggleston Ave & 92nd St,-87.63482809066771,41.727575659299575
1945,Racine Ave & 61st St,-87.654372,41.783189
1946,Canal St & Adams St,-87.639904,41.879255
1947,State St & Kinzie St,-87.627754,41.889187
1948,Lincoln Ave & Fullerton Ave,-87.64638036489487,41.924161029067626
1949,Lake Park Ave & 35th St,-87.6087991946,41.83127423549
1950,Pulaski Rd & 21st St,-87.72,41.85
1951,Vincennes Ave & 75th St,-87.63121,41.75797
1952,Humboldt Blvd & Armitage Ave,-87.7018089555,41.91751339399
1953,Campbell Ave & Fullerton Ave,-87.6893070063,41.92463247165
1954,Wentworth Ave & 104th St,-87.62921690940857,41.705307996998194
1955,2112 W Peterson Ave,-87.683593,41.991178
1956,Hegewisch Metra Station,-87.54608988761902,41.64850076266409
1957,Central Ave & Lake St,-87.765469,41.887664
1958,Central Park Ave & Bloomingdale Ave,-87.716755,41.914166
1959,Western Ave & Lunt Ave,-87.6904922389,42.0085943972
1960,W Armitage Ave & N Sheffield Ave,-87.65,41.92
1961,Damen Ave & Charleston St,-87.677855,41.920082
1962,Wentworth Ave & 33rd St,-87.6318229814,41.83452988563
1963,Winchester (Ravenswood) Ave & Balmoral Ave,-87.67753,41.979762
1964,Albany Ave & Montrose Ave,-87.705866,41.961041
1965,Ashland Ave & Wellington Ave,-87.669807,41.936083
1966,Noble St & Milwaukee Ave,-87.6626,41.90068
1967,Shields Ave & 31st St,-87.635406,41.838464
1968,Clark St & Wrightwood Ave,-87.643118,41.929546
1969,Valli Produce - Evanston Plaza,-87.699413,42.039742
1970,Racine Ave & 35th St,-87.65621066093445,41.83068856472101
1971,Narragansett & Irving Park,-87.79,41.95
1972,Pulaski & Ann Lurie Pl,-87.72,41.82
1973,Clinton St & 18th St,-87.640826,41.85795
1974,Pulaski Rd & Lake St,-87.726491,41.885409
1975,Racine Ave & Wrightwood Ave,-87.658971,41.928887
1976,Adler Planetarium,-87.607267,41.866095
1977,Loomis St & Archer Ave,-87.6574349533,41.84163253965
1978,Sheridan Rd & Greenleaf Ave,-87.6624120948,42.01058656284
1979,Keystone Ave & Montrose Ave,-87.7289701012,41.96110801623
1980,Clark St & Wellington Ave,-87.6475386582,41.9364968219
1981,Sedgwick St & Schiller St,-87.638566,41.907626
1982,Ogden Ave & Congress Pkwy,-87.67328,41.87501
1983,Kostner Ave & Wrightwood Ave,-87.74,41.93
1984,Union Ave & Root St,-87.643278,41.819102
1985,Racine Ave & Congress Pkwy,-87.65703,41.87464
1986,New St & Illinois St,-87.61861681938171,41.89084704062381
1987,Dodge Ave & Mulford St,-87.699595,42.023463
1988,Normal Ave & Archer Ave,-87.640591,41.849527
1989,Halsted St & Archer Ave,-87.646795,41.847203
1990,Mulligan Ave & Wellington Ave,-87.78,41.93
1991,Bosworth Ave & Howard St,-87.669563,42.019537
1992,Wentworth Ave & 63rd St,-87.6297463052,41.78007963264
1993,Morgan Ave & 14th Pl,-87.651062,41.862378
1994,Franklin St & Illinois St,-87.63547986745834,41.89102331025185
1995,Larrabee St & Webster Ave,-87.64414,41.921822
1996,State St & 33rd St,-87.625813,41.834734
1997,Ravenswood Ave & Irving Park Rd,-87.67393,41.95469
1998,St. Louis Ave & Fullerton Ave,-87.71449506282805,41.92481559681187
1999,Lake Park Ave & 53rd St,-87.5864498959,41.79949429373
2000,Hermitage Ave & Polk St,-87.669886,41.871514
2001,California Ave & Division St,-87.697474,41.903029
2002,Prairie Ave & Garfield Blvd,-87.618691,41.794853
2003,Central Ave & Parker Ave,-87.77,41.93
2004,Eggleston Ave & 69th St,-87.635876,41.768898
2005,California Ave & 26th St,-87.69496858119965,41.8436799145765
2006,Morgan St & 31st St,-87.65114,41.8378
2007,Clinton St & Madison St,-87.641066,41.882242
2008,Mies van der Rohe Way & Chestnut St,-87.6219152258,41.8985866514
2009,Canal St & Harrison St,-87.639573,41.874255
2010,Kedzie Ave & Palmer Ct,-87.707322,41.921525
2011,Bernard St & Elston Ave,-87.713949,41.949923
2012,Lincoln Ave & Roscoe St,-87.671257853508,41.9437911500595
2013,Broadway & Barry Ave,-87.6440978050232,41.93758231600629
2014,Ravenswood Ave & Lawrence Ave,-87.674237,41.96909
2015,State St & 79th St,-87.624424,41.750794
2016,Sheridan Rd & Columbia Ave,-87.661406,42.004583
2017,Shields Ave & 28th Pl,-87.635491,41.842733
2018,Seeley Ave & Roscoe St,-87.679618,41.943403
2019,Mason Ave & Belmont Ave,-87.77,41.94
2020,Ashland Ave & 74th St,-87.66347408294678,41.75923602425868
2021,Homan Ave & Fillmore St,-87.71,41.87
2022,Clark St & Grace St,-87.659172,41.95078
2023,Aberdeen St & Jackson Blvd,-87.65478743,41.87772613
2024,Kingsbury St & Kinzie St,-87.6385057718,41.88917683258
2025,Orleans St & Elm St,-87.637715,41.902924
2026,Larrabee St & Armitage Ave,-87.643749,41.918084
2027,Dearborn St & Monroe St,-87.6295209193,41.881319815
2028,Clark St & Leland Ave,-87.667429,41.967096
2029,Sheridan Rd & Noyes St (NU),-87.677432,42.058239
2030,Michigan Ave & Oak St,-87.62377664,41.90096039
2031,Wells St & Walton St,-87.63443007,41.89993001
2032,State St & 19th St,-87.627542,41.856594
2033,May St & 69th St,-87.652934,41.768938
2034,Avers Ave & Belmont Ave,-87.723574,41.939408
2035,Meade Ave & Addison St,-87.78,41.95
2036,Houston Ave & 92nd St,-87.54970014095306,41.72820421535798
2037,Elmwood Ave & Austin St,-87.684107,42.025784
2038,Major Taylor Trail & 124th St,-87.63711333274841,41.66869635332246
2039,Wood St & Chicago Ave,-87.672069,41.895634
2040,Richmond St & Diversey Ave,-87.7011951301,41.93190196886
2041,MLK Jr Dr & 63rd St,-87.6159428567,41.78008063659
2042,Racine Ave & 13th St,-87.656959,41.865054
2043,Albany Ave & 26th St,-87.7020130128,41.84447501366
2044,Greenwood Ave & 79th St,-87.597552,41.751294
2045,Narragansett & Wrightwood,-87.79,41.93
2046,Lincoln Ave & Balmoral Ave,-87.69,41.98
2047,Milwaukee Ave & Grand Ave,-87.648384,41.891578
2048,Ashland Ave & 13th St,-87.666507,41.865234
2049,Lincoln Ave & Belmont Ave,-87.668385,41.939365
2050,MLK Jr Dr & Pershing Rd,-87.61678,41.8246
2051,Elizabeth St & 47th St,-87.656526,41.80839
2052,Princeton Ave & Garfield Blvd,-87.633124,41.794982
2053,Cottage Grove Ave & 78th St,-87.605026,41.753174
2054,Pulaski Rd & Congress Pkwy,-87.725704,41.874325
2055,Talman Ave & Addison St,-87.694614758,41.9466358306
2056,Aberdeen St & Randolph St,-87.654264,41.884114
2057,Delano Ct & Roosevelt Rd,-87.63219,41.867491
2058,Ashland Ave & Chicago Ave,-87.66772538423538,41.8959743225961
2059,Field Blvd & South Water St,-87.6175165471,41.88634906269
2060,Western Ave & Roscoe St,-87.687288,41.943034
2061,California Ave & 23rd Pl,-87.6951398068,41.84910969176
2062,Vernon Ave & 75th St,-87.614138,41.758361
2063,Elston Ave & Henderson St,-87.7,41.94
2064,Kedzie Ave & George St,-87.71,41.93
2065,Cottage Grove Ave & 67th St,-87.605635,41.773721
2066,Central Park Ave & 24th St,-87.715068,41.8481
2067,Michigan Ave & Madison St,-87.625125,41.882134
2068,Sheffield Ave & Waveland Ave,-87.654529,41.949399
2069,Dusable Harbor,-87.612813,41.886976
2070,Oakley Ave & Touhy Ave,-87.688243,42.012342
2071,Eberhart Ave & 61st St,-87.6133078304,41.78414169317
2072,Central Ave & Chicago Ave,-87.764902,41.894958
2073,Stewart Ave & 83rd St,-87.634088,41.743717
2074,Stony Island Ave & 90th St,-87.585744,41.731395
2075,State St & Chicago Ave,-87.62857854366302,41.89661720040753
2076,Western Ave & Monroe St,-87.686112808,41.8797877089
2077,Calumet Ave & 51st St,-87.6180535802,41.80229465088
2078,Halsted St & 96th St,-87.6430195569992,41.71971218361882
2079,Western Ave & Grace St,-87.69,41.95
2080,Cottage Grove Ave & 83rd St,-87.604836,41.743441
2081,Wood St & Hubbard St,-87.671473,41.889899
2082,Kedzie Ave & 110th St,-87.70096063613892,41.69239474587557
2083,Cicero Ave & Flournoy St,-87.746619,41.872131
2084,Smith Park,-87.689397,41.892048
2085,Hastings WH 2,-87.68239974975586,41.864447405239375
2086,Evanston Civic Center,-87.686554,42.057044
2087,Keystone Ave & Fullerton Ave,-87.72785,41.92459
2088,McCormick Place,-87.6188346489,41.8513751729
2089,Drake Ave & Montrose Ave,-87.7165690733,41.96115407569
2090,Washtenaw Ave & Ogden Ave,-87.69345045089722,41.86193049278259
2091,California Ave & Lake St,-87.6962981368,41.88445395657
2092,N Damen Ave & W Chicago Ave,-87.68,41.9
2093,State St & 95th St,-87.6228544,41.7218499
2094,Campbell Ave & 51st St,-87.69,41.8
2095,Sacramento Blvd & Addison St,-87.7,41.95
2096,Milwaukee Ave & Cuyler Ave,-87.749594,41.954468
2097,Exchange Ave & 79th St,-87.552812,41.751731
2098,LaSalle Dr & Huron St,-87.632326,41.894877
2099,Lincoln Ave & Addison St,-87.673308,41.946176
2100,Western Ave & Ardmore Ave,-87.69,41.99
2101,Commercial Ave & 130th St,-87.55076229572296,41.659150427597744
2102,Cicero Ave & Lake St,-87.745261,41.886841
2103,Greenwood Ave & 97th St,-87.59703576564789,41.71870315475741
2104,Central Park & Augusta Blvd,-87.72,41.9
2105,Stony Island Ave & 67th St,-87.5853397391,41.77345849948
2106,Southport Ave & Irving Park Rd,-87.664358,41.954177
2107,Sheffield Ave & Willow St,-87.652855,41.913688
2108,Sangamon St & Washington Blvd,-87.6511,41.883165
2109,Damen Ave & Division St,-87.678435,41.903266
2110,Lincoln Ave & Sunnyside Ave,-87.684781,41.963004
2111,Throop St & Taylor St,-87.659141,41.868968
2112,Broadway & Belmont Ave,-87.645451,41.940106
2113,Larrabee St & Menomonee St,-87.64332,41.91468
2114,Paulina St & Flournoy St,-87.66913,41.87295
2115,Wabash Ave & Adams St,-87.6256886059,41.87947235235
2116,Rush St & Cedar St,-87.627690528,41.90230870122
2117,Pine Grove Ave & Waveland Ave,-87.64645278453827,41.94947274088333
2118,Kedzie Ave & Foster Ave,-87.709261,41.975672
2119,State St & 123rd St,-87.62258648872375,41.67064383687979
2120,St. Louis Ave & Balmoral Ave,-87.7161149615,41.98039423475
2121,Ellis Ave & 83rd St,-87.599034,41.744123
2122,Halsted St & 37th St,-87.64572,41.827059
2123,N Shore Channel Trail & Argyle Ave,-87.7,41.97
2124,Halsted St & 78th St,-87.643902,41.752487
2125,Wacker Dr & Washington St,-87.63724207878113,41.88314336439022
2126,Michigan Ave & Lake St,-87.624117,41.886024
2127,Damen Ave & Madison St,-87.67493,41.88137
2128,Damen Ave & Foster Ave,-87.6794590387,41.97561480459
2129,Halsted St & 21st St,-87.6466029882431,41.85377981072743
2130,Larrabee St & Oak St,-87.6429854676,41.90021949323
2131,Pulaski Rd & 60th St,-87.72,41.78
2132,Lakefront Trail & Wilson Ave,-87.645361,41.965845
2133,Central Park Ave & Douglas Blvd,-87.72,41.86
2134,Ashland Ave & McDowell Ave,-87.66454,41.80887
2135,Baltimore Ave & 87th St,-87.54851460456847,41.73733560041666
2136,Cicero Ave & Quincy St,-87.745405,41.877613
2137,Bennett Ave & 79th St,-87.578496,41.751785
2138,Cottage Grove Ave & 111th Pl,-87.61000156402588,41.69170975847015
2139,Millard Ave & 26th St,-87.71592199802399,41.84453112462163
2140,Stetson Ave & South Water St,-87.62232,41.886835
2141,Halsted St & Wrightwood Ave,-87.649077,41.929143
2142,Orleans St & Chestnut St (NEXT Apts),-87.637536,41.898203
2143,Karlov Ave & Madison St,-87.727907,41.88085
2144,Cherry Ave & Blackhawk St,-87.655618,41.907221
2145,South Shore Dr & 74th St,-87.55927465,41.76218896038
2146,Stony Island Ave & 75th St,-87.586882871,41.7586696704
2147,Halsted St & Clybourn Ave,-87.648128,41.909668
2148,Clark St & Columbia Ave,-87.6724024047,42.00445062934
2149,Emerald Ave & 28th St,-87.645368,41.84358
2150,Racine Ave & Washington Blvd,-87.656952,41.883073
2151,Wentworth Ave & 35th St,-87.632504,41.830777
2152,Monticello Ave & Irving Park Rd,-87.7191281797,41.95400483876
2153,Calumet Ave & 33rd St,-87.61793,41.8349
2154,Throop St & 52nd St,-87.657195,41.799659
2155,Morgan St & Lake St,-87.65102460980414,41.88577925240433
2156,Halsted St & Dickens Ave,-87.64883,41.919936
2157,Jefferson St & Monroe St,-87.64274597167967,41.880329633634624
2158,Museum of Science and Industry,-87.583945009,41.79172820953
2159,South Shore Dr & 67th St,-87.567514,41.773643
2160,Yates Blvd & 75th St,-87.56644,41.758768
2161,MLK Jr Dr & 83rd St,-87.6148,41.743116
2162,Sacramento Ave & Pershing Rd,-87.7,41.82
2163,Kedzie Ave & 48th Pl,-87.7,41.8
2164,Washtenaw Ave & Polk St,-87.69,41.87
2165,Homewood Ave & 115th St,-87.67070800065994,41.68459507202618
2166,Loomis St & Jackson Blvd,-87.662007,41.877945
2167,University Library (NU),-87.673447,42.052939
2168,DuSable Museum,-87.6078521774,41.79156801058
2169,California Ave & Winona St,-87.7,41.97
2170,Stewart Ave & 63rd St,-87.634774,41.779835
2171,Kedzie Ave & Harrison St,-87.7048707493,41.87359967462
2172,Ashland Ave & Garfield Blvd,-87.664429,41.792822
2173,Lincoln Ave & Roscoe St - Charging,-87.6712579,41.9437912
2174,Halsted St & 56th St,-87.6449900565,41.79292964599
2175,Cottage Grove Ave & 71st St,-87.604959713,41.76571903697
2176,Francisco Ave & Bloomingdale Ave,-87.7,41.91
2177,Sayre & Diversey,-87.8,41.93
2178,Rockwell St & Cermak Rd,-87.69,41.85
2179,Kenton Ave & Madison St,-87.741018,41.880708
2180,Stony Island Ave & South Chicago Ave,-87.585337,41.751173
2181,Central Ave & Madison St,-87.763238,41.880121
2182,Phillips Ave & 79th St,-87.565211,41.75182
2183,Ashland Ave & Pershing Rd,-87.665577,41.823465
2184,Troy St & Grace St,-87.71,41.95
2185,Indiana Ave & 103rd St,-87.6184719800949,41.70717027117756
2186,Francisco Ave & 47th St,-87.7,41.81
2187,Woodlawn & 103rd - Olive Harvey Vaccination Site,-87.59,41.71
2188,Rhodes Ave & 71st St,-87.611726,41.766
2189,Mozart St & Jackson Blvd,-87.7,41.88
2190,Pulaski Rd & 51st St,-87.72,41.8
2191,Wabash Ave & 83rd St,-87.622849,41.743316
2192,Archer Ave & 43rd St,-87.7,41.82
2193,Lamon Ave & Belmont Ave,-87.75,41.94
2194,W Washington Blvd & N Peoria St,-87.65,41.88
2195,Cornell Dr & Hayes Dr,-87.584846,41.780595
2196,Whipple/Irving Park,-87.7,41.95
2197,Major Taylor Trail & 115th St,-87.6452887058258,41.68493159519296
2198,Harlem & Irving Park,-87.81,41.95
2199,Central Ave & Roscoe St,-87.77,41.94
2200,Long Ave & Belmont Ave,-87.76,41.94
2201,Calumet Park,-87.53084421157837,41.71370983035615
2202,Vernon Ave & 79th St,-87.61379,41.75094
2203,Halsted St & 59th St,-87.644874,41.787539
2204,Latrobe Ave & Chicago Ave,-87.756895,41.894745
2205,Kildare Ave & Division St,-87.73,41.9
2206,Long & Irving Park,-87.76,41.95
2207,Hamlin Ave & 62nd Pl,-87.72,41.78
2208,N Shore Channel Trail & Argyle St,-87.7,41.97
2209,Washtenaw Ave & Peterson Ave,-87.7,41.99
2210,South Chicago Ave & 83rd St,-87.575225,41.743921
2211,Fullerton & Monitor,-87.77,41.92
2212,Michigan Ave & 71st St,-87.621748,41.765286
2213,California & 16th St,-87.7,41.86
2214,Altgeld Gardens,-87.59880065917969,41.65666552967373
2215,Shields Ave & 43rd St,-87.6348193497,41.81620767856
2216,Prospect Sq & 91st St,-87.6675239,41.7282338
2217,East End Ave & 87th St,-87.58280128240585,41.73681521440671
2218,Halsted St & 104th St,-87.6424241065979,41.70513978893236
2219,Kilbourn & Belden,-87.74,41.92
2220,Dauphin Ave & 87th St,-87.60125756263733,41.73655902282214
2221,Clyde Ave & 87th St,-87.57274031639099,41.73715146431056
2222,Wabash Ave & 87th St,-87.622634,41.736646
2223,Western & 28th - Velasquez Institute Vaccination Site,-87.6851314409,41.84151770807
2224,State St & Pershing Rd,-87.6265680185,41.82301523798
2225,Torrence Ave & 106th St,-87.55972623825073,41.70280085022591
2226,Hale Ave & 107th St,-87.66891896724701,41.69920616812768
2227,Jeffery Blvd & 76th St,-87.5758393587,41.75712006802
2228,Halsted & 63rd - Kennedy-King Vaccination Site,-87.6446208145,41.77938114228
2229,Racine Ave & Garfield Blvd,-87.655073,41.794228
2230,Spaulding Ave & 63rd St,-87.71,41.78
2231,Loomis St & 89th St,-87.658069,41.73238
2232,Kedzie Ave & 52nd St,-87.7,41.8
2233,Dauphin Ave & 103rd St,-87.60766267776489,41.7072503677818
2234,Ashland Ave & 66th St,-87.663815,41.774074
2235,Komensky Ave & 31st St,-87.73,41.84
2236,Ashland Ave & 78th St,-87.66369938850403,41.75220484941116
2237,Harding Ave & 26th St,-87.72,41.84
2238,Michigan Ave & 114th St,-87.62105226516724,41.68701479467118
2239,Constance Ave & 95th St,-87.57896840572357,41.72229074095262
2240,State St & 76th St,-87.624621,41.756971
2241,Evans Ave & 75th St,-87.60641,41.75849
2242,Narragansett & McLean,-87.79,41.92
2243,Washtenaw Ave & Madison St,-87.69,41.88
2244,Phillips Ave & 83rd St,-87.56506,41.744531
2245,California Ave & 29th St,-87.69,41.84
2246,Wilton Ave & Diversey Pkwy - Charging,-87.652705,41.932418
2247,Loomis Blvd & 84th St,-87.65841007232666,41.74148652861805
2248,Western Ave & 104th St,-87.68120348453522,41.70458710218908
2249,Vernon Ave & 107th St,-87.61225998401642,41.70012137923888
2250,Campbell Ave & Irving Park Rd,-87.69,41.95
2251,Homan Ave & 65th St,-87.71,41.78
2252,Doty Ave & 111th St,-87.59871482849121,41.69501044938143
2253,Bissell St & Armitage Ave - Charging,-87.652183,41.918018
2254,Vincennes Ave & 104th St,-87.65686810958869,41.70492556499764
2255,Laramie Ave & Gladys Ave,-87.755285,41.875806
2256,Sacramento Ave & 25th St,-87.7,41.85
2257,Western Ave & Lake St,-87.69,41.88
2258,Elizabeth St & 92nd St,-87.65429019927979,41.72679896370119
2259,Seeley Ave & Garfield Blvd,-87.675478,41.794087
2260,Damen Ave & 59th St,-87.67414391040802,41.785861065132
2261,Nordica & Medill,-87.8,41.92
2262,Kenneth Ave & 50th St,-87.73,41.8
2263,Lawler Ave & 50th St,-87.75,41.8
2264,Western Ave & 111th St,-87.68129736185074,41.691211034981045
2265,Oak Park & Wellington,-87.8,41.93
2266,Carpenter St & 63rd St,-87.650919,41.77987
2267,Kedzie Ave & 24th St,-87.705414,41.848191
2268,Springfield Ave & 47th St,-87.72,41.81
2269,Kedzie Ave & 57th St,-87.7,41.79
2270,St Louis Ave & Norman Bobbins Ave,-87.71,41.79
2271,Lamon Ave & Armitage Ave,-87.75,41.92
2272,Avenue O & 118th St,-87.5379312226869,41.68100145911039
2273,Kostner Ave & 63rd St,-87.73,41.78
2274,Oketo Ave & Addison St,-87.81,41.94
2275,Plainfield & Irving Park,-87.83,41.95
2276,Spaulding Ave & 16th St,-87.71,41.86
2277,Rainbow Beach,-87.54938625,41.75787144829
2278,Kedzie Ave & 104th St,-87.7,41.7
2279,Maplewood Ave & 59th St,-87.69,41.79
2280,Burnham Greenway & 112th St,-87.53043115139008,41.69177385116831
2281,Woodlawn Ave & 75th St,-87.595751,41.75916
2282,Orange & Addison,-87.82,41.94
2283,Lamon Ave & Chicago Ave,-87.75,41.9
2284,Narragansett Ave & School St,-87.79,41.94
2285,Albany Ave & Douglas Blvd,-87.7,41.86
2286,Roscoe & Harlem,-87.81,41.94
2287,Central Park Blvd & 5th Ave,-87.71547,41.875679
2288,Racine Ave & 65th St,-87.654308,41.775393
2289,Shabbona Park,-87.8,41.94
2290,Hoyne Ave & 34th St,-87.68,41.83
2291,Meade Ave & Diversey Ave,-87.78,41.93
2292,Marshfield Ave & 59th St,-87.666215,41.786833
2293,Artesian Ave & 55th St,-87.69,41.79
2294,Kedzie Ave & 45th St,-87.7,41.81
2295,Sacramento Blvd & Polk St,-87.7,41.87
2296,Greenwood Ave & 91st St,-87.59729862213135,41.728264268162725
2297,Tripp Ave & 31st St,-87.73,41.84
2298,Western Ave & 62nd St,-87.68,41.78
2299,Maryland Ave & 104th St,-87.6,41.71
2300,Cicero Ave & Grace St,-87.75,41.95
2301,Summit Ave & 86th St,-87.64489978551863,41.73784847673341
2302,Halsted St & 73rd St,-87.64416097666071,41.76160543804394
2303,Richmond St & 59th St,-87.7,41.79
2304,Rockwell St & 63rd St,-87.69,41.78
2305,N Clark St & W Elm St,-87.63,41.9
2306,Whipple St & Roosevelt Rd,-87.7,41.87
2307,Central Park Ave & Ohio St,-87.72,41.89
2308,Kildare Ave & 47th St,-87.73,41.81
2309,Kildare & Cermak,-87.73,41.85
2310,Walden Pkwy & 100th St,-87.66773343086243,41.71216410359803
2311,Menard Ave & Division St,-87.77,41.9
2312,Eberhart Ave & 91st St,-87.6110315322876,41.729285157254864
2313,Lavergne & Fullerton,-87.75,41.92
2314,Ewing Ave & Burnham Greenway,-87.53481388092041,41.71274876109496
2315,Long Ave & Belden Ave,-87.76,41.92
2316,South Chicago Ave & Elliot Ave,-87.580046,41.747363
2317,Kenosha & Wellington,-87.73,41.93
2318,Tripp Ave & 65th St,-87.73,41.77
2319,Leamington Ave & Hirsch St,-87.75,41.91
2320,Avenue O & 134th St,-87.53967136144637,41.65186780228521
2321,Lavergne Ave & Division St,-87.75,41.9
2322,Kildare Ave & 26th St,-87.73,41.84
2323,W 103rd St & S Avers Ave,-87.72,41.71
2324,Commercial Ave & 100th St,-87.55109757184982,41.71331739547703
2325,Burnham Greenway & 105th St,-87.52823173999786,41.7045750872071
2326,Lincoln Ave & Roscoe St*,-87.67066776752472,41.9433502470174
2327,California Ave & 36th St,-87.69,41.83
2328,Kilpatrick Ave & Grand Ave,-87.74,41.91
2329,Morgan St & Lake St*,-87.65228927135468,41.88549170626906
2330,Bissell St & Armitage Ave*,-87.65218332409859,41.9182955629354
2331,La Villita Park (Albany/30th),-87.7,41.84
2332,Green St & Randolph St*,-87.64862671494483,41.883601657275165
2333,Major Ave & Bloomingdale Ave,-87.77,41.91
2334,Keeler Ave & Roosevelt Rd,-87.73,41.87
2335,Steelworkers Park,-87.53,41.74
2336,Monticello Ave & Chicago Ave,-87.72,41.9
2337,Kostner Ave & Adams St,-87.735737,41.877917
2338,Elizabeth St & 59th St,-87.65469789505005,41.789696880483376
2339,Torrence Ave & 126th Pl,-87.55721569061278,41.66631200825726
2340,Francisco Ave & Hollywood Ave,-87.7,41.98
2341,Komensky Ave & 55th St,-87.72,41.79
2342,Fairfield Ave & 44th St,-87.69,41.81
2343,Yates Blvd & 93rd St,-87.5662761926651,41.72616639024511
2344,Calumet Ave & 71st St,-87.616917925,41.76550800581
2345,North Ave & New England Ave,-87.8,41.91
2346,Albany Ave & 16th St,-87.7,41.86
2347,California Ave & Marquette Rd,-87.69,41.77
2348,Kildare Ave & 55th St,-87.73,41.79
2349,S Wentworth Ave & W 111th St,-87.63,41.69
2350,Lawndale Ave & 16th St,-87.72,41.86
2351,Oglesby Ave & 100th St,-87.56584167480469,41.71339748442245
2352,Bloomingdale Ave & Harlem Ave,-87.81,41.91
2353,Prairie Ave & 47th St - midblock,-87.62,41.81
2354,Keeler Ave & 26th St,-87.73,41.84
2355,Central Ave & George St,-87.77,41.93
2356,Linder Ave & Archer Ave,-87.76,41.8
2357,Kenton Ave & Palmer St,-87.74,41.92
2358,Hyde Park Blvd & 53rd St,-87.58,41.8
2359,Western Ave & Jarvis Ave,-87.69,42.02
2360,Bradley Park,-87.564592,41.717878
2361,Cicero Ave & Wrightwood Ave,-87.75,41.93
2362,Cottage Grove & 84th St,-87.6,41.74
2363,Milwaukee Ave & Haussen Ct,-87.72,41.94
2364,Langley Ave & 79th St,-87.61,41.75
2365,Long Ave & North Ave,-87.76,41.91
2366,Augusta Blvd & Laramie Ave,-87.76,41.9
2367,Washtenaw Ave & Superior St,-87.7,41.89
2368,Keystone Ave & Irving Park Rd,-87.73,41.95
2369,Pulaski Rd & 44th St,-87.72,41.81
2370,Halsted St & 63rd St,-87.64,41.78
2371,Eli Whitney Public School,-87.73,41.84
2372,Kostner Ave & Armitage Ave,-87.74,41.92
2373,Michigan Ave & 113th St,-87.62,41.69
2374,Menard Ave & Agusta Blvd,-87.77,41.9
2375,Lawndale Ave & Diversey Ave,-87.72,41.93
2376,Christiana Ave & Belmont Ave,-87.71,41.94
2377,Michigan Ave & 110th St,-87.62,41.69
2378,Hamlin Ave & Fullerton Ave,-87.72,41.92
2379,Mozart Elementary School,-87.72,41.92
2380,Pulaski Rd & Fullerton Ave,-87.73,41.92
2381,Hyde Park Blvd & 55th St,-87.58,41.8
2382,Forrestville Ave & 47th St,-87.61,41.81
2383,Lowell Ave & Elston Ave,-87.74,41.97
2384,Waller Ave & Chicago Ave,-87.77,41.89
2385,Spaulding Ave & North Ave,-87.71,41.91
2386,Monticello Ave & Belmont Ave,-87.72,41.94
2387,Lake Park Ave & 44th St,-87.6,41.81
2388,Laramie Ave & Grand Ave,-87.76,41.92
2389,Morgan St & 87th St,-87.65,41.74
2390,Keystone Ave & North Ave,-87.73,41.91
2391,Troy Ave & 27th St,-87.7,41.84
2392,Wood St & 103rd St,-87.67,41.71
2393,Cicero Ave & Wellington Ave,-87.75,41.94
2394,Pulaski & 52nd,-87.72,41.8
2395,Cottage Grove Ave & 98th St,-87.6,41.72
2396,Strohacker Park,-87.73,41.79
2397,Jonathan Y Scammon Public School,-87.73,41.94
2398,Springfield Ave & 63rd St,-87.72,41.78
2399,Midway Orange Line,-87.74,41.79
2400,Damen Ave & 47th St,-87.68,41.81
2401,Damen Ave & 74th St,-87.673634,41.759274
2402,Milwaukee Ave & School St,-87.73,41.94
2403,Ashland Ave & 45th St,-87.66,41.81
2404,Big Marsh Park,-87.57382392883301,41.68587705562333
2405,Kedzie Ave & 61st Pl,-87.7,41.78
2406,Walden Pkwy & 103rd St,-87.67,41.71
2407,Harold Washington Park,-87.58,41.8
2408,Kostner Ave & North Ave,-87.74,41.91
2409,Talman Ave & 51st St - midblock,-87.69,41.8
2410,Laramie Ave & Fullerton Ave,-87.76,41.92
2411,Central Ave & Corcoran Pl,-87.77,41.89
2412,Yates Blvd & Exchange Ave,-87.57,41.77
2413,Christiana Ave & Archer Ave,-87.71,41.81
2414,63rd & Western Ave - north corner,-87.68,41.78
2415,Austin Ave & Wrightwood Ave,-87.78,41.93
2416,Rockwell Ave & Touhy Ave ,-87.7,42.01
